ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,sortId,wanderingEquipId,resistSleep,resistMadness,saDurability,toughnessCorrectRate,fixPrice,basicPrice,sellValue,weight,residentSpEffectId,residentSpEffectId2,residentSpEffectId3,materialSetId,partsDamageRate,corectSARecover,originEquipPro,originEquipPro1,originEquipPro2,originEquipPro3,originEquipPro4,originEquipPro5,originEquipPro6,originEquipPro7,originEquipPro8,originEquipPro9,originEquipPro10,originEquipPro11,originEquipPro12,originEquipPro13,originEquipPro14,originEquipPro15,faceScaleM_ScaleX,faceScaleM_ScaleZ,faceScaleM_MaxX,faceScaleM_MaxZ,faceScaleF_ScaleX,faceScaleF_ScaleZ,faceScaleF_MaxX,faceScaleF_MaxZ,qwcId,equipModelId,iconIdM,iconIdF,knockBack,knockbackBounceRate,durability,durabilityMax,pad03,defFlickPower,defensePhysics,defenseMagic,defenseFire,defenseThunder,defenseSlash,defenseBlow,defenseThrust,resistPoison,resistDisease,resistBlood,resistCurse,reinforceTypeId,trophySGradeId,shopLv,knockbackParamId,flickDamageCutRate,equipModelCategory,equipModelGender,protectorCategory,rarity,sortGroupId,partsDmgType,pad04,isDeposit,headEquip,bodyEquip,armEquip,legEquip,useFaceScale,isSkipWeakDamageAnim,pad06,defenseMaterialVariationValue_Weak,autoFootEffectDecalBaseId2,autoFootEffectDecalBaseId3,defenseMaterialVariationValue,isDiscard,isDrop,disableMultiDropShare,simpleModelForDlc,showLogCondType,showDialogCondType,pad,neutralDamageCutRate,slashDamageCutRate,blowDamageCutRate,thrustDamageCutRate,magicDamageCutRate,fireDamageCutRate,thunderDamageCutRate,defenseMaterialSfx1,defenseMaterialSfx_Weak1,defenseMaterial1,defenseMaterial_Weak1,defenseMaterialSfx2,defenseMaterialSfx_Weak2,footMaterialSe,defenseMaterial_Weak2,autoFootEffectDecalBaseId1,toughnessDamageCutRate,toughnessRecoverCorrection,darkDamageCutRate,defenseDark,invisibleFlag48,invisibleFlag49,invisibleFlag50,invisibleFlag51,invisibleFlag52,invisibleFlag53,invisibleFlag54,invisibleFlag55,invisibleFlag56,invisibleFlag57,invisibleFlag58,invisibleFlag59,invisibleFlag60,invisibleFlag61,invisibleFlag62,invisibleFlag63,invisibleFlag64,invisibleFlag65,invisibleFlag66,invisibleFlag67,invisibleFlag68,invisibleFlag69,invisibleFlag70,invisibleFlag71,invisibleFlag72,invisibleFlag73,invisibleFlag74,invisibleFlag75,invisibleFlag76,invisibleFlag77,invisibleFlag78,invisibleFlag79,invisibleFlag80,padbit,postureControlId,pad2,saleValue,resistFreeze,invisibleFlag_SexVer00,invisibleFlag_SexVer01,invisibleFlag_SexVer02,invisibleFlag_SexVer03,invisibleFlag_SexVer04,invisibleFlag_SexVer05,invisibleFlag_SexVer06,invisibleFlag_SexVer07,invisibleFlag_SexVer08,invisibleFlag_SexVer09,invisibleFlag_SexVer10,invisibleFlag_SexVer11,invisibleFlag_SexVer12,invisibleFlag_SexVer13,invisibleFlag_SexVer14,invisibleFlag_SexVer15,invisibleFlag_SexVer16,invisibleFlag_SexVer17,invisibleFlag_SexVer18,invisibleFlag_SexVer19,invisibleFlag_SexVer20,invisibleFlag_SexVer21,invisibleFlag_SexVer22,invisibleFlag_SexVer23,invisibleFlag_SexVer24,invisibleFlag_SexVer25,invisibleFlag_SexVer26,invisibleFlag_SexVer27,invisibleFlag_SexVer28,invisibleFlag_SexVer29,invisibleFlag_SexVer30,invisibleFlag_SexVer31,invisibleFlag_SexVer32,invisibleFlag_SexVer33,invisibleFlag_SexVer34,invisibleFlag_SexVer35,invisibleFlag_SexVer36,invisibleFlag_SexVer37,invisibleFlag_SexVer38,invisibleFlag_SexVer39,invisibleFlag_SexVer40,invisibleFlag_SexVer41,invisibleFlag_SexVer42,invisibleFlag_SexVer43,invisibleFlag_SexVer44,invisibleFlag_SexVer45,invisibleFlag_SexVer46,invisibleFlag_SexVer47,invisibleFlag_SexVer48,invisibleFlag_SexVer49,invisibleFlag_SexVer50,invisibleFlag_SexVer51,invisibleFlag_SexVer52,invisibleFlag_SexVer53,invisibleFlag_SexVer54,invisibleFlag_SexVer55,invisibleFlag_SexVer56,invisibleFlag_SexVer57,invisibleFlag_SexVer58,invisibleFlag_SexVer59,invisibleFlag_SexVer60,invisibleFlag_SexVer61,invisibleFlag_SexVer62,invisibleFlag_SexVer63,invisibleFlag_SexVer64,invisibleFlag_SexVer65,invisibleFlag_SexVer66,invisibleFlag_SexVer67,invisibleFlag_SexVer68,invisibleFlag_SexVer69,invisibleFlag_SexVer70,invisibleFlag_SexVer71,invisibleFlag_SexVer72,invisibleFlag_SexVer73,invisibleFlag_SexVer74,invisibleFlag_SexVer75,invisibleFlag_SexVer76,invisibleFlag_SexVer77,invisibleFlag_SexVer78,invisibleFlag_SexVer79,invisibleFlag_SexVer80,invisibleFlag_SexVer81,invisibleFlag_SexVer82,invisibleFlag_SexVer83,invisibleFlag_SexVer84,invisibleFlag_SexVer85,invisibleFlag_SexVer86,invisibleFlag_SexVer87,invisibleFlag_SexVer88,invisibleFlag_SexVer89,invisibleFlag_SexVer90,invisibleFlag_SexVer91,invisibleFlag_SexVer92,invisibleFlag_SexVer93,invisibleFlag_SexVer94,invisibleFlag_SexVer95,pad404,Caption
510100,女王长袍,1,0,[0|0|0],601160,0,71,71,100,0.008,1150,0,2000,5.1,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2050,13711,13711,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,42,42,25,83,0,-1,-1,1,0,2,4,1,3,20,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.939,0.947,0.947,0.958,0.862,0.874,0.872,109,50,113,50,113,139,139,139,-1,1,0,0.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,25,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],象征最高阶魔法师身分的长袍。\n“满月女王”蕾娜菈的防具。\n\n蕾娜菈身兼魔法学院雷亚卢卡利亚，\n以及卡利亚王室领导者──\n从失去伴侣拉达冈的那一刻起，也失去了心。\n\n随后学院立刻就察觉到，\n蕾娜菈已经不是英雄。
510200,女王手环,1,0,[0|0|0],701090,0,24,24,0,0.002,1150,0,2000,1.7,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2050,13712,13712,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,14,14,8,28,0,-1,-1,1,0,1,4,2,3,20,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.985,0.987,0.987,0.99,0.966,0.969,0.968,109,50,113,50,113,139,139,139,-1,1,0,0.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],象征最高阶魔法师身分的手环。\n“满月女王”蕾娜菈的防具。\n\n蕾娜菈身兼魔法学院雷亚卢卡利亚，\n以及卡利亚王室领导者──\n从失去伴侣拉达冈的那一刻起，也失去了心。\n\n随后学院立刻就察觉到，\n蕾娜菈已经不是英雄。
510300,女王长裤,1,0,[0|0|0],801080,0,37,37,0,0.003,1250,0,2000,2,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2050,13713,13713,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,22,22,14,41,0,-1,-1,1,0,6,4,3,3,20,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.985,0.985,0.997,0.924,0.932,0.929,109,50,109,50,113,139,109,139,111,1,0,0.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],象征最高阶魔法师身分的长裤。\n“满月女王”蕾娜菈的防具。\n\n蕾娜菈身兼魔法学院雷亚卢卡利亚，\n以及卡利亚王室领导者──\n从失去伴侣拉达冈的那一刻起，也失去了心。\n\n随后学院立刻就察觉到，\n蕾娜菈已经不是英雄。
520000,神皮使徒风帽,1,0,[0|0|0],502080,0,33,33,0,0.003,1050,0,1000,2.2,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2060,13720,13720,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,20,20,10,31,0,-1,-1,1,0,5,4,0,2,30,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.979,0.979,0.986,0.954,0.956,0.955,109,110,108,110,108,139,139,139,-1,1,0,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的风帽。\n神皮使徒们穿戴的防具。\n\n使徒们操控着狩猎神祇的黑焰，\n据说在过去，他们侍奉命定之死。\n然而当他们败给了“黑剑”玛利喀斯，\n命定之死也受到了封印。
520100,神皮使徒长袍,1,0,[0|0|0],602130,0,67,67,100,0.008,1150,0,1000,4.1,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2060,13721,13721,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,42,42,21,63,0,-1,-1,1,0,2,4,1,2,30,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.939,0.947,0.947,0.973,0.874,0.881,0.876,109,50,113,50,113,139,139,139,-1,1,0,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,21,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的长袍。\n神皮使徒们穿戴的防具。\n\n使徒们操控着狩猎神祇的黑焰，\n据说在过去，他们侍奉命定之死。\n然而当他们败给了“黑剑”玛利喀斯，\n命定之死也受到了封印。
520200,使徒手环,1,0,[0|0|0],702030,0,28,28,0,0.003,1150,0,1000,2.1,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2060,13722,13722,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,17,17,8,25,0,-1,-1,1,0,1,4,2,2,30,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.983,0.984,0.984,0.987,0.968,0.969,0.968,109,50,108,50,108,139,139,139,-1,1,0,0.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],神皮使徒们穿戴的黑色手环。\n\n使徒们操控着狩猎神祇的黑焰，\n据说在过去，他们侍奉命定之死。\n然而当他们败给了“黑剑”玛利喀斯，\n命定之死也受到了封印。
520300,使徒长裤,1,0,[0|0|0],802060,0,41,41,0,0.005,1250,0,1000,2.5,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2060,13723,13723,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,26,26,13,39,0,-1,-1,1,0,6,4,3,2,30,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.966,0.97,0.97,0.985,0.928,0.932,0.929,109,50,108,50,108,139,139,139,111,1,0,0.921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的长裤。\n神皮使徒们穿戴的防具。\n\n使徒们操控着狩猎神祇的黑焰，\n据说在过去，他们侍奉命定之死。\n然而当他们败给了“黑剑”玛利喀斯，\n命定之死也受到了封印。
530000,神皮贵族风帽,1,0,[0|0|0],502090,0,27,27,0,0.003,1050,0,1000,1.7,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2070,13730,13730,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,16,16,10,29,0,-1,-1,1,0,5,4,0,2,30,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.986,0.982,0.972,0.986,0.955,0.96,0.958,109,110,108,110,108,139,139,139,-1,1,0,0.952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的风帽。\n剥下的皮还残存油脂，因此柔软富弹性。\n神皮贵族们穿戴的防具。\n\n贵族是最古老的一群使徒，\n据说身上寄宿着人身不可能有的百相，\n那副模样与初始黄金树的“熔炉”十分相似。
530100,神皮贵族长袍,1,0,[0|0|0],602140,0,76,76,100,0.012,1150,0,1000,6.3,6053010,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2070,13731,13731,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,46,46,25,83,0,-1,-1,1,0,2,4,1,2,30,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.939,0.933,0.905,0.939,0.87,0.876,0.874,109,50,113,50,113,139,139,139,-1,1,0,0.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0|0|0|0],0,25,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的长袍。\n剥下的皮还残存油脂，因此柔软富弹性。\n神皮贵族们穿戴的防具，围裙上有七张面孔。\n\n能强化气场的祷告。\n\n贵族是最古老的一群使徒，\n据说身上寄宿着人身不可能有的百相，\n那副模样与初始黄金树的“熔炉”十分相似。
530200,贵族手环,1,0,[0|0|0],702040,0,24,24,0,0.003,1150,0,1000,1.7,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2070,13732,13732,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,14,14,8,25,0,-1,-1,1,0,1,4,2,2,30,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.987,0.985,0.979,0.987,0.968,0.971,0.969,109,50,108,50,108,139,139,139,-1,1,0,0.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],神皮贵族们穿戴的黑色手环。\n\n贵族是最古老的一群使徒，\n据说身上寄宿着人身不可能有的百相，\n那副模样与初始黄金树的“熔炉”十分相似。
530300,贵族长裤,1,0,[0|0|0],802070,0,39,39,0,0.006,1250,0,1000,2.5,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2070,13733,13733,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,24,24,14,41,0,-1,-1,1,0,6,4,3,2,30,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.977,0.97,0.955,0.977,0.928,0.935,0.932,109,50,108,50,108,139,139,139,111,1,0,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],以平滑的皮肤拼制缝成的长裤。\n剥下的皮还残存油脂，因此柔软富弹性。\n神皮贵族们穿戴的防具。\n\n贵族是最古老的一群使徒，\n据说身上寄宿着人身不可能有的百相，\n那副模样与初始黄金树的“熔炉”十分相似。
540000,堕落调香师帽子,1,0,[0|0|0],502020,0,25,25,0,0.003,1050,0,500,2.1,-1,-1,-1,7000,1.5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2080,13740,13740,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,28,28,10,34,0,-1,-1,1,0,5,4,0,1,30,0,[0|0],1,1,0,0,0,1,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.98,0.983,0.98,0.987,0.954,0.955,0.956,109,110,113,110,113,139,139,139,-1,1,0,0.955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],堕落调香师们穿戴的帽子。\n\n自行喝下香粉，影响身体与神经──\n调香师的堕落，是指执行这种异端派别的作法。\n这类慢性自毁的调香师，因此得名“堕落”。
540100,堕落调香师长袍,1,0,[0|0|0],602040,0,55,55,100,0.008,1150,0,500,5,-1,-1,-1,7000,1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2080,13741,13741,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,65,65,22,80,0,-1,-1,1,0,2,4,1,1,30,0,[0|0],1,0,1,0,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.94,0.948,0.94,0.959,0.868,0.873,0.875,109,50,113,50,113,139,139,139,-1,1,0,0.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,22,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],堕落调香师们穿戴的长袍。\n围裙上的刺绣，描述着对黄金树的诅咒。\n\n自行喝下香粉，影响身体与神经──\n调香师的堕落，是指执行这种异端派别的作法。\n这类慢性自毁的调香师，因此得名“堕落”。
540200,堕落调香师手套,1,0,[0|0|0],702020,0,20,20,0,0.002,1150,0,500,2,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2080,13742,13742,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,23,23,8,28,0,-1,-1,1,0,1,4,2,1,30,0,[0|0],1,0,0,1,0,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.985,0.986,0.985,0.988,0.968,0.969,0.969,109,50,108,50,108,139,139,139,-1,1,0,0.969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],堕落调香师们穿戴的手套。\n\n自行喝下香粉，影响身体与神经──\n调香师的堕落，是指执行这种异端派别的作法。\n这类慢性自毁的调香师，因此得名“堕落”。
540300,堕落调香师长裤,1,0,[0|0|0],802020,0,40,40,0,0.007,1250,0,500,4.3,-1,-1,-1,7000,1.1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,2080,13743,13743,0,0,0,0,[0|0],0,0,0,0,0,0,0,0,46,46,15,58,0,-1,-1,1,0,6,4,3,1,30,0,[0|0],1,0,0,0,1,0,0,0,0,-1,-1,0,1,1,0,0,1,2,0,0.961,0.963,0.961,0.967,0.922,0.925,0.927,109,50,108,50,108,139,139,139,111,1,0,0.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0],0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0|0|0|0|0|0|0|0|0|0|0|0|0],堕落调香师们穿戴的长裤。\n\n自行喝下香粉，影响身体与神经──\n调香师的堕落，是指执行这种异端派别的作法。\n这类慢性自毁的调香师，因此得名“堕落”。
