ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,refId_default,sfxVariationId,weight,basicPrice,sellValue,behaviorId,replaceItemId,sortId,appearanceReplaceItemId,yesNoDialogMessageId,useEnableSpEffectType,potGroupId,pad,iconId,modelId,shopLv,compTrophySedId,trophySeqId,maxNum,consumeHeroPoint,overDexterity,goodsType,refCategory,spEffectCategory,quickMatchUseRestriction,goodsUseAnim,opmeMenuType,useLimitCategory,replaceCategory,reserve4,enable_live,enable_gray,enable_friendly,enable_hostile,enable_multi,disable_offline,isEquip,isConsume,isAutoEquip,isEstablishment,isOnlyOne,isDiscard,isDeposit,isDisableHand,isRemoveItem_forGameClear,isSuppleItem,isFullSuppleItem,isEnhance,isFixItem,disableMultiDropShare,disableUseAtColiseum,disableUseAtOutOfColiseum,isEnableFastUseItem,isApplySpecialEffect,syncNumVaryId,refId_1,refVirtualWepId,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,castSfxId,fireSfxId,effectSfxId,enable_ActiveBigRune,isBonfireWarpItem,enable_Ladder,isUseMultiPlayPreparation,canMultiUse,isShieldEnchant,isWarpProhibited,isUseMultiPenaltyOnly,suppleType,autoReplenishType,isDrop,showLogCondType,isSummonHorse,showDialogCondType,isSleepCollectionItem,enableRiding,disableRiding,maxRepositoryNum,sortGroupId,isUseNoAttackRegion,unknown_0x73_1,quickMatchReplenish,pad1,saleValue,rarity,useLimitSummonBuddy,useLimitSpEffectType,aiUseJudgeId,consumeMP,consumeHP,reinforceGoodsId,reinforceMaterialId,reinforcePrice,useLevel_vowType0,useLevel_vowType1,useLevel_vowType2,useLevel_vowType3,useLevel_vowType4,useLevel_vowType5,useLevel_vowType6,useLevel_vowType7,useLevel_vowType8,useLevel_vowType9,useLevel_vowType10,useLevel_vowType11,useLevel_vowType12,useLevel_vowType13,useLevel_vowType14,useLevel_vowType15,useLevel,reserve5,itemGetTutorialFlagId,reserve3,Caption
75,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
76,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
77,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
78,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
79,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
90,,1,0,[0|0|0],99102,66,0,0,10000,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,10000,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
91,,1,0,[0|0|0],3279,65,0,0,1000,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1000,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
92,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
93,,1,0,[0|0|0],-1,-1,0,0,1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,255,0,0,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
94,,1,0,[0|0|0],-1,84,0,0,-1,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,1,0,50,0,2,0,0,8,0,0,0,[0|0],1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,255,1,0,0,0,-1,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
98,,1,0,[0|0|0],3270,60,0,0,500,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,99,0,50,0,2,0,0,9,0,0,0,[0|0],1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,304000,304001,304002,1,0,0,1,1,0,0,0,0,0,0,1,0,2,0,1,0,0,255,1,0,0,0,500,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
99,,1,0,[0|0|0],501025,10,0,0,50,0,-1,999999,-1,-1,0,-1,0,0,0,-1,-1,-1,5,0,50,0,2,0,0,0,0,2,0,[0|0],1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,301021,-1,1,0,0,1,0,0,0,0,0,2,0,1,0,2,0,1,0,10,255,1,0,0,0,50,0,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
100,褪色者勾指,0,0,[0|0|0],4,-1,0,0,-1,0,-1,11010,170,-1,0,-1,0,1,0,-1,-1,-1,1,0,50,0,2,0,7,8,20,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305110,305111,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710660,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能写下协力多人联机游玩的召唤记号。\n能作为协助者（勾指）接受召唤，\n目标是打败受召唤世界里的区域头目。\n\n弯曲如钩的尸蜡化手指，\n是意图帮助后进的前人所留下的物品。
101,斗士勾指,0,0,[0|0|0],10,-1,0,0,-1,0,-1,11030,171,-1,0,-1,0,2,0,-1,-1,-1,1,0,50,0,2,0,7,8,0,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305120,305121,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710670,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能写下敌对多人联机游玩的召唤记号。\n能作为敌对者（斗士）接受召唤，\n目标是打败受召唤世界里的“勾指主人”。\n\n弯曲如钩的尸蜡化手指，\n穿戴的青铜装饰品是斗士的身分象征。
102,血指,0,0,[0|0|0],11,-1,0,0,-1,0,-1,11050,172,-1,0,-1,0,3,0,-1,-1,-1,1,0,50,0,2,0,7,8,10,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710680,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能够入侵其他玩家的世界。\n能作为入侵者（血指）入侵其他世界，\n目标是打败入侵世界里的“勾指主人”。\n\n指尖沾上艳红鲜血，指头皮肤异常发青，\n变得无法接收外界刺激──\n却只有指尖能感受到醉人的痛觉。
103,断指刀,0,0,[0|0|0],7,-1,0,0,-1,0,-1,11150,-1,20000070,0,-1,0,4,0,-1,-1,-1,1,0,50,0,2,0,7,37,4,0,0,[0|0],1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n“勾指主人”使用后，能选择亲自召唤的人物，\n将对方遣返至原本的世界。\n\n在受召唤的世界中使用，能返回原本的世界。\n\n此为切断勾指连结的虚幻刀，\n女巫们再三叮咛不可滥用。
104,白秘文戒指,0,0,[0|0|0],531,-1,0,0,-1,0,-1,11120,174,-1,0,-1,0,600,0,-1,-1,-1,1,0,50,0,2,0,7,40,15,0,0,[0|0],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305300,305301,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n被入侵者入侵时能自动发出请求，\n召唤其他世界的“猎人”。\n（但在部分场合无法进行召唤。）\n\n据说此物随着双指而来，\n是其中一项失落秘文的诅咒物。
105,蓝秘文戒指,0,0,[0|0|0],532,-1,0,0,-1,0,-1,11130,175,-1,0,-1,0,601,0,-1,-1,-1,1,0,50,0,2,0,7,40,16,0,0,[0|0],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305310,305311,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n收到来自其他世界的召唤请求时，\n能回应要求，作为“猎人”接受召唤。\n\n在猎人多人联机游玩中，\n目标是打败受召唤世界里的入侵者。
106,褪色者老指,0,0,[0|0|0],-1,-1,0,0,-1,0,-1,11160,-1,-1,0,-1,0,5,0,-1,-1,-1,1,0,50,0,0,0,7,8,5,0,0,[0|0],1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“讯息”选单也能使用。\n\n能够写下讯息，传布到其他世界，\n让其他世界的玩家看见。\n\n细瘦如骨的尸蜡化手指，\n是意图帮助后进的前人所留下的物品。
107,血指幻影,0,0,[0|0|0],536,-1,0,0,-1,0,-1,11080,-1,-1,0,-1,0,634,0,-1,-1,-1,99,0,50,0,2,0,7,66,0,0,0,[0|0],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n入侵其他世界后获得的物品，为消耗道具。\n\n能再一次入侵曾经入侵过的世界。\n\n当“勾指主人”远远逃离自己时，\n使用此物能发挥最好的效果。
108,嘲弄者舌头,0,0,[0|0|0],533,-1,0,0,-1,0,-1,11140,178,-1,0,-1,0,7,0,-1,-1,-1,1,0,50,0,2,0,7,38,17,0,0,[0|0],1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305020,305021,-1,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能吸引入侵者前来。\n即使没有召唤协助者（勾指）也会受到入侵，\n并且缩短入侵的时间间距。\n\n此外，在已召唤协助者的情况下，\n会允许第２位入侵者入侵。\n（当入侵者共有２位时，协助者的人数最多１位。）
109,金色小雕像,0,0,[0|0|0],534,84,0,0,-1,0,-1,11020,179,-1,0,-1,0,602,0,-1,-1,-1,1,0,50,0,2,0,7,41,18,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305200,305201,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710690,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能将协力多人联机游玩的召唤记号\n送往数个记号聚集处。\n（仅限已可使用的记号聚集处。）\n\n在协力多人联机游玩中，\n目标是打败受召唤世界里的区域头目。
110,红色小雕像,0,0,[0|0|0],535,84,0,0,-1,0,-1,11040,180,-1,0,-1,0,603,0,-1,-1,-1,1,0,50,0,2,0,7,41,19,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305210,305211,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能将敌对多人联机游玩的召唤记号\n送往数个记号聚集处。\n（仅限已可使用的记号聚集处。）\n\n在敌对多人联机游玩中，\n目标是打败受召唤世界里的“勾指主人”。
111,溃烂血指,1,0,[0|0|0],11,-1,0,0,100,0,-1,11070,183,-1,0,-1,0,8,0,-1,-1,-1,99,0,50,0,2,0,7,8,22,0,0,[0|0],1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,99,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710680,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n为消耗道具。\n\n能够入侵其他玩家的世界。\n能作为入侵者（血指）入侵，\n目标是打败入侵世界里的“勾指主人”。\n\n黝黑瘀血、溃烂的钩状手指，\n留有被随意切断的痕迹。
112,叛律指头,1,0,[0|0|0],16,-1,0,0,-1,0,-1,11060,184,-1,0,-1,0,635,0,-1,-1,-1,1,0,50,0,2,0,7,8,21,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305010,305011,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710680,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能够入侵其他玩家的世界。\n能作为入侵者（叛律者）入侵，\n目标是打败入侵世界里的“勾指主人”。\n\n皮肤布满蛇纹的钩状手指，\n是褪色者成为火山官邸之主的族人后，\n所留下的物品。
113,血指幻影,1,0,[0|0|0],536,-1,0,0,-1,0,-1,11100,-1,-1,0,-1,0,636,0,-1,-1,-1,99,0,50,0,2,0,7,66,0,0,0,[0|0],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n入侵其他世界后获得的物品，为消耗道具。\n\n能再一次入侵曾经入侵过的世界。\n\n当“勾指主人”远远逃离自己时，\n使用此物能发挥最好的效果。
114,叛律指幻影,1,0,[0|0|0],536,-1,0,0,-1,0,-1,11090,-1,-1,0,-1,0,674,0,-1,-1,-1,99,0,50,0,2,0,7,66,0,0,0,[0|0],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305040,305041,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n入侵其他世界后获得的物品，为消耗道具。\n\n能再一次入侵曾经入侵过的世界。\n\n当“勾指主人”远远逃离自己时，\n使用此物能发挥最好的效果。
115,赐福记忆,0,0,[0|0|0],3226,-1,0,0,-1,0,-1,500,-1,10011954,0,-1,0,9,0,-1,-1,-1,1,0,50,0,2,0,7,6,1,0,0,[0|0],1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,302061,302060,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,10,1,0,0,0,0,3,0,465,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],将步入死亡的褪色者引导至交界地──\n那最一开始的赐福记忆。\n\n能传送到最后停留的赐福，\n但会失去所有的卢恩。\n\n不过周而复始罢了──\n觐见艾尔登法环吧、成为艾尔登之王吧。
130,灵马哨笛,0,0,[0|0|0],81,-1,0,0,-1,0,-1,510,181,20000800,0,-1,0,13,0,-1,-1,-1,1,0,50,0,2,0,7,32,9,0,0,[0|0],1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,10,1,0,0,0,0,3,0,433,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710520,[0|0|0|0|0|0|0|0],散发柔和光芒的黄金戒指，能作为哨笛使用。\n\n能召唤出灵马托雷特，骑马行动。\n骑马时使用，将会下马。\n\n灵马死亡后能再一次召唤，\n但必须消耗“红露滴圣杯瓶”。
135,大卢恩幻影,1,0,[0|0|0],10013500,17,0,0,-1,0,-1,11110,-1,-1,0,-1,0,626,0,-1,-1,-1,99,0,50,0,1,0,7,92,0,0,0,[0|0],0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,304660,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n在使用蒙格的大卢恩的状态下，\n入侵其他世界后获得的物品，为消耗道具。\n\n能对入侵世界里的敌人降下鲜血赐福。\n在周围发生出血状态时，提升攻击力。\n\n当受到赐福的敌人打倒人物时，\n自己能恢复血量。
150,唤勾指药,0,0,[0|0|0],530,-1,0,0,10,0,-1,11000,182,-1,0,-1,0,14,0,-1,-1,-1,999,0,50,0,2,0,7,36,14,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0,0,120,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],710650,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n能够制作的其中一项道具。\n\n能看见协力多人联机游玩\n以及敌对多人联机游玩的召唤记号。\n协力记号为金色，敌对记号为红色。\n\n透过记号召唤其他世界的玩家之后，\n会开始多人联机游玩。
166,,0,0,[0|0|0],539,84,0,0,-1,0,-1,11160,-1,-1,0,-1,0,1,0,-1,-1,-1,1,0,50,13,2,0,7,8,0,0,0,[0|0],1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,-1,-1,305100,305101,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,1,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],
170,褪色者勾指,0,0,[0|0|0],4,-1,0,0,-1,0,-1,11010,-1,-1,0,-1,0,575,0,-1,-1,-1,1,0,50,0,2,0,7,8,20,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305110,305111,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能写下协力多人联机游玩的召唤记号。\n能作为协助者（勾指）接受召唤，\n目标是打败受召唤世界里的区域头目。\n\n弯曲如钩的尸蜡化手指，\n是意图帮助后进的前人所留下的物品。
171,斗士勾指,0,0,[0|0|0],10,-1,0,0,-1,0,-1,11030,-1,-1,0,-1,0,576,0,-1,-1,-1,1,0,50,0,2,0,7,8,0,0,0,[0|0],1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,305120,305121,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,120,1,0,0,0,0,2,0,0,-1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],0,[0|0|0|0|0|0|0|0],联机游玩的专用道具。\n从“多人联机游玩”选单也能使用。\n\n能写下敌对多人联机游玩的召唤记号。\n能作为敌对者（斗士）接受召唤，\n目标是打败受召唤世界里的“勾指主人”。\n\n弯曲如钩的尸蜡化手指，\n穿戴的青铜装饰品是斗士的身分象征。
