ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,iconId,rank,sortGroupId,spEffectId0,spEffectId1,spEffectId2,itemGetTutorialFlagId,swordArtsParamId,mountValue,sellValue,saleValue,sortId,compTrophySedId,trophySeqId,configurableWepAttr00,configurableWepAttr01,configurableWepAttr02,configurableWepAttr03,configurableWepAttr04,configurableWepAttr05,configurableWepAttr06,configurableWepAttr07,configurableWepAttr08,configurableWepAttr09,configurableWepAttr10,configurableWepAttr11,configurableWepAttr12,configurableWepAttr13,configurableWepAttr14,configurableWepAttr15,rarity,configurableWepAttr16,configurableWepAttr17,configurableWepAttr18,configurableWepAttr19,configurableWepAttr20,configurableWepAttr21,configurableWepAttr22,configurableWepAttr23,isDiscard,isDrop,isDeposit,disableMultiDropShare,showDialogCondType,showLogCondType,pad,defaultWepAttr,isSpecialSwordArt,pad2,canMountWep_Dagger,canMountWep_SwordNormal,canMountWep_SwordLarge,canMountWep_SwordGigantic,canMountWep_SaberNormal,canMountWep_SaberLarge,canMountWep_katana,canMountWep_SwordDoubleEdge,canMountWep_SwordPierce,canMountWep_RapierHeavy,canMountWep_AxeNormal,canMountWep_AxeLarge,canMountWep_HammerNormal,canMountWep_HammerLarge,canMountWep_Flail,canMountWep_SpearNormal,canMountWep_SpearLarge,canMountWep_SpearHeavy,canMountWep_SpearAxe,canMountWep_Sickle,canMountWep_Knuckle,canMountWep_Claw,canMountWep_Whip,canMountWep_AxhammerLarge,canMountWep_BowSmall,canMountWep_BowNormal,canMountWep_BowLarge,canMountWep_ClossBow,canMountWep_Ballista,canMountWep_Staff,canMountWep_Sorcery,canMountWep_Talisman,canMountWep_ShieldSmall,canMountWep_ShieldNormal,canMountWep_ShieldLarge,canMountWep_Torch,canMountWep_HandToHand,canMountWep_PerfumeBottle,canMountWep_ThrustingShield,canMountWep_ThrowingWeapon,canMountWep_ReverseHandSword,canMountWep_LightGreatsword,canMountWep_GreatKatana,canMountWep_BeastClaw,reserved_canMountWep_0x3d_4,reserved2_canMountWep,spEffectMsgId0,spEffectMsgId1,spEffectId_forAtk0,spEffectId_forAtk1,spEffectId_forAtk2,mountWepTextId,pad6,Caption
22800,战灰：毒雾,1,0,[0|0|0],8354,0,90,-1,-1,-1,710600,228,0,300,0,358000,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63044,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“毒”，战技如下：\n\n　战技：毒雾\n　让武器缠绕毒之后使出斩击，\n　并在前方形成毒雾的战技，\n　缠绕武器上的毒会暂时延续。\n\n能在近战武器使用。\n（不含软鞭、拳头、钩爪类武器）
30000,战灰：盾牌冲击,1,0,[0|0|0],8360,0,140,-1,-1,-1,710600,300,0,300,0,363030,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63041,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：盾牌冲击\n　架稳盾牌、防御的同时，\n　利用全身的重量向前冲撞的战技。\n　对弱小的敌人使出，能让对方失去平衡。\n\n能在所有的盾类武器使用。
30100,战灰：铁壁盾防,0,0,[0|0|0],8361,0,140,-1,-1,-1,710600,301,0,300,0,363050,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63041,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：铁壁盾防\n　因骑士奈德哈特而闻名的战技。\n　将力量集中至盾牌，暂时强化盾牌的坚硬度，\n　能抵御更为强大的攻击。\n\n能在所有的盾类武器使用。
30200,战灰：格挡,1,0,[0|0|0],8362,0,140,-1,-1,-1,710600,302,0,300,0,363000,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63047,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：格挡\n　拨开攻击的同时，让敌人失去平衡的战技。\n　需要在敌人近距离攻击时配合使用。\n　失去平衡后，使出“致命一击”的机会随之到来。\n\n能在短剑、曲剑、刺剑、拳头、钩爪类武器，\n以及小盾、中盾类武器使用。
30500,战灰：卡利亚式奉还,1,0,[0|0|0],8363,0,140,-1,-1,-1,710600,305,0,300,0,363070,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63030,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：卡利亚式奉还\n　挥动盾牌消除魔法、祷告的效用，\n　再用承受的力量化为浮空辉剑的战技。\n　也能发挥与战技“格挡”相同的功能。\n\n能在小盾、中盾类武器使用。
30600,战灰：风暴障壁,1,0,[0|0|0],8364,0,140,-1,-1,-1,710600,306,0,300,0,363020,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63030,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：风暴障壁\n　挥动盾牌，在自身前方形成风暴障壁，\n　让箭之类的远攻道具偏移的战技。\n　也能发挥与战技“格挡”相同的功能。\n\n能在小盾、中盾类武器使用。
30700,战灰：黄金格挡,1,0,[0|0|0],8365,0,140,-1,-1,-1,710600,307,0,300,0,363010,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63030,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：黄金格挡\n　执行黄金树祷告的同时挥动盾牌，\n　让敌人的攻击偏移，并失去平衡的战技。\n　与敌人有些距离也能产生效用。\n\n能在小盾、中盾类武器使用。
30800,战灰：突进冲击,1,0,[0|0|0],8366,0,140,-1,-1,-1,710600,308,0,300,0,363040,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63041,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：突进冲击\n　用双手共持盾牌，\n　防御的同时，向前突进的战技。\n　对弱小的敌人使出，能让对方失去平衡。\n　持续发动能增加移动距离。\n\n能在所有的盾类武器使用。
30900,战灰：无战技,1,0,[0|0|0],8367,0,140,-1,-1,-1,710600,10,0,300,0,363080,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63031,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：无战技\n　武器没有战技。\n　如果另一边的武器具备战技，\n　会使用那一边的战技。\n\n能在盾、火把类武器使用。
31000,战灰：托普斯的力场,1,0,[0|0|0],8368,0,140,-1,-1,-1,710600,309,0,300,0,363060,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63030,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：托普斯的力场\n　张开魔力力场的同时挥动盾牌，\n　能拨开魔法、祷告的战技。\n　也能发挥与战技“格挡”相同的功能。\n\n能在小盾、中盾类武器使用。
40000,战灰：贯穿射击,1,0,[0|0|0],8380,0,130,-1,-1,-1,710600,400,0,300,0,362010,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63032,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：贯穿射击\n　能侧身拉开大弓，强大的射手战技。\n　拉开大弓的同时也扭转弓弦，\n　增加大箭的旋转度，借此贯穿敌人的身体。\n\n能在大弓类武器使用。
40100,战灰：连续射击,1,0,[0|0|0],8381,0,130,-1,-1,-1,710600,401,0,300,0,362020,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63048,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：连续射击\n　能水平拉弓的射手战技。\n　摆出架式后，能以肉眼难以追上的速度，\n　连续射出箭。\n\n能在小弓类武器使用。
40200,战灰：拉满弓,1,0,[0|0|0],8382,0,130,-1,-1,-1,710600,402,0,300,0,362000,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63033,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：拉满弓\n　能侧身拉弓的射手战技。\n　摆出架式后，用力拉满弓，\n　能提升箭的攻击威力，突破敌人防御。\n\n能在小弓、长弓类武器使用。
40400,战灰：宿灵射击,1,0,[0|0|0],8383,0,130,-1,-1,-1,710600,404,0,300,0,362040,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63033,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：宿灵射击\n　摆出架式，让灵魂寄宿在箭之上，\n　再射击的战技。飞行速度比一般的箭更快。\n　仿佛会追踪目标，飞行轨道会随之调整。\n\n能在小弓、长弓类武器使用。
40500,战灰：对空射击,1,0,[0|0|0],8384,0,130,-1,-1,-1,710600,405,0,300,0,362030,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63033,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：对空射击\n　压低身形拉弓的射手战技。\n　摆出架式后，朝天空射出箭，\n　箭会从敌人上方落下。\n\n能在小弓、长弓类武器使用。
40600,战灰：箭雨,1,0,[0|0|0],8385,0,130,-1,-1,-1,710600,406,0,300,0,362050,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63034,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n没有能赋予的属性，战技如下：\n\n　战技：箭雨\n　压低身形拉弓的战技。\n　摆出架式后，朝天空一口气射出多支箭，\n　箭会如雨一般，从敌人上方倾注而下。\n\n能在所有的弓类武器使用。
50100,战灰：冻霜踏地,1,0,[0|0|0],8400,0,90,-1,-1,-1,710600,501,0,300,0,360020,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,9,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“寒冷”，战技如下：\n\n　战技：冻霜踏地\n　大力踏向地面，让冻霜随之扩散的战技。\n　冻霜会引发异常状态冻伤。\n\n能在所有的近战武器使用。
50200,战灰：风暴足,0,0,[0|0|0],8401,0,30,-1,-1,-1,710600,502,0,300,0,352070,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：风暴足\n　史东薇尔的风暴战技之一。\n　能大力踏向地面，在自身周围引发瞬间的风暴。\n\n能在所有的近战武器使用。
50300,战灰：踢击,1,0,[0|0|0],8402,0,10,-1,-1,-1,710600,503,0,300,0,350050,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“厚重”，战技如下：\n\n　战技：踢击\n　大幅抬起脚向前踢的战技。\n　对正在防御的敌人很有效，能使对方失去平衡。\n　朴实却又实用的战技。\n\n能在所有的近战武器使用。
50400,战灰：雷电羊球,1,0,[0|0|0],8403,0,50,-1,-1,-1,710600,504,0,300,0,356020,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,6,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“雷电”，战技如下：\n\n　战技：雷电羊球\n　仿效向前滚的羊而出现的战技。\n　发出叫声后，能缠绕雷电向前滚动，\n　可以连续滚动。\n\n能在所有的近战武器使用。
50500,战灰：红狮子火焰,1,0,[0|0|0],8404,0,50,-1,-1,-1,710600,505,0,300,0,354010,-1,-1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“火焰”，战技如下：\n\n　战技：红狮子火焰\n　与拉塔恩将军并肩作战的\n　红狮子军队所使用的战技。\n　能朝前方释放大范围的强烈火焰。\n\n能在所有的近战武器使用。
50600,战灰：坠落震击,1,0,[0|0|0],8405,0,10,-1,-1,-1,710600,506,0,300,0,350070,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“厚重”，战技如下：\n\n　战技：坠落震击\n　轻盈向前跳，再顺势用臀部\n　用力向下坠落的战技。\n　此攻击能引发剧烈的冲击波。\n\n能在所有的近战武器使用。
50700,战灰：黄金坠落震击,1,0,[0|0|0],8406,0,80,-1,-1,-1,710600,507,0,300,0,357060,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：黄金坠落震击\n　守护小黄金树的化身使用的战技。\n　能轻盈向前跳，用臀部用力向下坠落，\n　此攻击能引发黄金冲击波。\n\n能在所有的近战武器使用。
50800,战灰：黑暗波动,1,0,[0|0|0],8407,0,40,-1,-1,-1,710600,508,0,300,0,353070,-1,-1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[0|0],-1,-1,-1,-1,-1,63050,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“魔力”，战技如下：\n\n　战技：黑暗波动\n　将武器刺入地面后，在自身周围\n　产生三道黑暗波动的战技。\n　发动后接着使出重攻击，能回旋横扫攻击。\n\n能在大斧、大槌、大矛类武器，\n以及特大型武器使用。
50900,战灰：荷莱·露的撼地,1,0,[0|0|0],8408,0,10,-1,-1,-1,710600,509,0,300,0,350090,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“厚重”，战技如下：\n\n　战技：荷莱·露的撼地\n　以张开的双臂敲向地面，\n　产生冲击波，引发剧烈摇晃的战技。\n　再次发动能再一次敲击地面。\n\n能在所有的近战武器使用。
60000,战灰：决心,0,0,[0|0|0],8420,0,30,-1,-1,-1,710600,600,0,300,0,352100,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：决心\n　骑士们的战技。\n　将武器移向眼前、指向天空，坚定决心，\n　提升下一记攻击的威力。\n\n能在所有的近战武器使用。
60100,战灰：侍王骑士的决心,1,0,[0|0|0],8421,0,30,-1,-1,-1,710600,601,0,300,0,352110,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,3,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“优质”，战技如下：\n\n　战技：侍王骑士的决心\n　过去侍奉艾尔登之王的骑士们使用的战技。\n　将武器移向眼前、指向天空，坚定决心，\n　大幅提升下一记攻击的威力。\n\n能在所有的近战武器使用。
60200,战灰：暗杀办法,1,0,[0|0|0],8422,0,120,-1,-1,-1,710600,602,0,300,0,361030,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,12,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,[0|0],-1,-1,-1,-1,-1,63036,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神秘”，战技如下：\n\n　战技：暗杀办法\n　自伤之后，消除自身存在的战技。\n　能让施放者的身影难以辨认，\n　也能消除施放者的脚步声。\n\n能在小型、中型的直剑、刺剑类武器使用。
60300,战灰：黄金树立誓,1,0,[0|0|0],8423,0,80,-1,-1,-1,710600,603,0,300,0,357070,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：黄金树立誓\n　王城骑士们自古继承而来的战技。\n　将武器指向天空，发誓为黄金树而战，\n　提升自己与周围我方人物的攻击力与防御力。\n\n能在所有的近战武器使用。
60400,战灰：圣律,1,0,[0|0|0],8424,0,80,-1,-1,-1,710600,604,0,300,0,357030,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：圣律\n　黄金律法基本主义者的骑士们使用的战技。\n　敬礼的同时，能替武器附加神圣性。\n　对死诞者的伤害尤为巨大。\n\n能在所有的近战武器使用。
60500,战灰：共享圣律,1,0,[0|0|0],8425,0,80,-1,-1,-1,710600,605,0,300,0,357040,-1,-1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,7,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63042,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“神圣”，战技如下：\n\n　战技：共享圣律\n　黄金律法基本主义者的骑士们使用的战技。\n　能替自身与周围我方人物的武器附加神圣性。\n　对死诞者的伤害尤为巨大。\n\n能在所有的近战武器使用。
60600,战灰：切腹,1,0,[0|0|0],8426,0,90,-1,-1,-1,710600,606,0,300,0,359030,-1,-1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,11,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[0|0],-1,-1,-1,-1,-1,63046,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“血”，战技如下：\n\n　战技：切腹\n　芦苇之地的剑客，禁用的奥义。\n　将武器深深刺入自己的腹部，染上鲜血，\n　能提升攻击力、强化异常状态出血的效果。\n\n能在剑类武器，以及可突刺的长柄武器使用。\n（不含小型、特大型武器）
60700,战灰：岩石剑,1,0,[0|0|0],8427,0,10,-1,-1,-1,710600,607,0,300,0,350040,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,[0|0],-1,-1,-1,-1,-1,63038,[0|0|0|0|0|0|0|0],能赋予武器属性、战技的战灰。\n属性为“厚重”，战技如下：\n\n　战技：岩石剑\n　以重力招式为人知晓的战技。\n　将武器敲向地面，让岩石攀附其上。\n　能提升攻击力，也容易让敌人失去平衡。\n\n能在近战武器使用。\n（不含软鞭类武器）
